InventoryID	Source	LanguageCode	LanguageName	Glottocode	GlottologName	Trump	LanguageFamilyRoot	LanguageFamilyGenus	Country	Area	Population	Latitude	Longitude	Phonemes	Consonants	Tones	Vowels
1311	GM	csk	Joola Huluf	jola1262	Jola-Kasa	1	ncon	Northern Atlantic	Senegal	Africa	45,100	12.5089	-16.5539	51	31	0	20
1312	GM	jum	Jumjum	jumj1238	Jumjum	1	nsah	Nilotic	Sudan	Africa	25,000	10.4349	33.7494	39	20	3	16
1313	GM	bdi	Burun	buru1301	Burun	1	nsah	Nilotic	Sudan	Africa	18,000	10.725	33.921	38	19	3	16
1314	GM	lul	Lulubo	olub1238	Olu'bo	1	nsah	Central Cushitic	Sudan	Africa	15,000	4.6242	31.9103	46	34	3	9
1315	GM	ymm	Maay	maay1238	Maay	1	afas	Eastern Cushitic	Somalia	Africa	1,860,000	3.22288	43.6182	32	22	0	10
1316	GM	mfz	Mabaan	maba1273	Mabaan	1	nsah	Nilotic	Sudan	Africa	No_estimate_available	9.81455	33.5404	45	19	4	22
1317	GM	sgi	Nizaa	suga1248	Nizaa	1	ncon	Bantoid	Cameroon	Africa	10,000	7.12906	12.3779	90	58	9	23
1318	GM	cce	Copi	chop1243	Chopi	1	ncon	Bantoid	Mozambique	Africa	760,000	-24.8327	34.1097	68	61	2	5
1319	GM	xho	Xhosa	xhos1239	Xhosa	1	ncon	Bantoid	South Africa	Africa	7,790,000	-31.0389	28.0769	84	75	2	7
1320	GM	akp	Siwu	siwu1238	Siwu	1	ncon	Kwa	Ghana	Africa	27,000	7.23811	0.44362	37	20	3	14
1321	GM	bun	Sherbro	sher1258	Sherbro	1	ncon	Southern Atlantic	Sierra Leone	Africa	135,000	7.77585	-12.7405	31	24	0	7
1322	GM	buy	Mmani	bull1247	Bullom So	1	ncon	Southern Atlantic	Sierra Leone	Africa	8,350	9.0	-13.16	36	22	0	14
1323	GM	cpn	Hill Guang	cher1271	Cherepon	1	ncon	Kwa	Ghana	Africa	111,000	6.05387	-0.10955	38	26	2	10
1324	GM	fap	Ndut-Falor	palo1243	Palor	1	ncon	Northern Atlantic	Senegal	Africa	10,700	14.8628	-16.9557	43	26	0	17
1325	GM	gur	Frafra	fare1241	Farefare	1	ncon	Gur	Ghana	Africa	820,000	11.0918	-0.81109	30	20	2	8
1326	GM	lip	Likpe	sekp1241	Sekpele	1	ncon	Kwa	Ghana	Africa	23,400	7.16751	0.5886	33	21	3	9
1327	GM	maw	Mampruli	mamp1244	Mampruli	1	ncon	Gur	Ghana	Africa	220,000	10.3884	-0.74675	36	24	2	10
1328	GM	toi	Shanjo	tong1318	Tonga (Zambia)	1	ncon	Bantoid	Zambia	Africa	990,000	-17.4223	27.1035	41	33	3	5
1329	GM	pbp	Pajade	bady1239	Badyara	1	ncon	Northern Atlantic	Guinea	Africa	6,300	12.6425	-13.4759	43	25	0	18
1330	GM	snw	Sele	sele1249	Selee	1	ncon	Kwa	Ghana	Africa	11,300	7.17462	0.42458	33	18	3	12
1331	GM	tiv	Tiv	tivv1240	Tiv	1	ncon	Bantoid	Nigeria	Africa	2,210,000	6.88039	9.26287	40	31	3	6
1332	GM	byn	Blin	bili1260	Bilin	1	afas	Central Cushitic	Eritrea	Africa	91,000	15.7833	38.3917	38	31	0	7
1333	GM	xan	Xamtanga	xamt1239	Xamtanga	1	afas	Central Cushitic	Ethiopia	Africa	143,000	12.4479	38.8352	30	23	0	7
1334	GM	lik	Lika	lika1243	Lika	1	ncon	Bantoid	Democratic Republic of the Congo	Africa	60,000	2.13777	27.6088	45	33	3	9
1335	GM	yns	Yanzi	yans1239	Yansi	1	ncon	Bantoid	Democratic Republic of the Congo	Africa	100,000	-3.8231	18.2341	42	17	3	22
1336	GM	buu	Kibudu	budu1250	Budu	1	ncon	Bantoid	Democratic Republic of the Congo	Africa	180,000	2.00501	27.951	43	31	3	9
1337	GM	khy	Iikile	kele1255	Kele (Democratic Republic of Congo)	1	ncon	Bantoid	Democratic Republic of the Congo	Africa	160,000	0.36906	24.3098	30	21	2	7
1338	GM	lej	Lengola	leng1258	Lengola	1	ncon	Bantoid	Democratic Republic of the Congo	Africa	100,000	-1.95874	25.3343	32	24	3	5
1339	GM	kbo	Kaliko	keli1248	Keliko	1	nsah	Moru-Madi	Sudan	Africa	10,000	3.56039	30.556	45	36	3	6
1340	GM	won	Wongo	wong1247	Wongo	1	ncon	Bantoid	Democratic Republic of the Congo	Africa	12,700	-5.73837	20.5054	24	15	2	7
1341	GM	wlc	Mwali	mwal1237	Mwali Comorian	1	ncon	Bantoid	Comoros	Africa	27,200	-12.3164	43.741	24	19	0	5
1342	GM	aar	Afar	afar1241	Afar	1	afas	Eastern Cushitic	Ethiopia	Africa	979,000	12.2281	41.8083	27	17	0	10
1343	GM	mua	Mundang	mund1325	Mundang	1	ncon	Adamawa	Chad	Africa	191,000	9.83195	14.4751	67	37	3	27
1344	GM	mru	Mono	mono1269	Mono (Cameroon)	1	ncon	Adamawa	Cameroon	Africa	300	8.78372	14.2254	62	35	3	24
1345	GM	tui	Tupuri	tupu1244	Tupuri	1	ncon	Adamawa	Cameroon	Africa	125,000	10.0144	14.8697	56	28	4	24
1346	GM	xuo	Kuo	kuoo1238	Kuo	1	ncon	Adamawa	Chad	Africa	11,800	7.97771	15.4843	56	29	3	24
1347	GM	kbn	Kare	kare1338	Kare (Central African Republic)	1	ncon	Adamawa	Central African Republic	Africa	93,000	7.05641	15.2207	57	30	3	24
1348	GM	gke	Galke	ndai1238	Ndai	1	ncon	Adamawa	Cameroon	Africa	5	8.09039	14.2888	57	32	3	22
1349	GM	myf	Northern Mao	bamb1262	Bambassi	1	afas	North Omotic	Ethiopia	Africa	5,000	9.82554	34.6522	36	23	3	10
1350	GM	tir	Tigrinya	tigr1271	Tigrinya	1	afas	Semitic	Ethiopia	Africa	3,220,000	15.3359	38.9266	39	32	0	7
1351	GM	kdj	Karimojong	kara1483	Karamojong	1	nsah	Nilotic	Uganda	Africa	260,000	2.45157	34.2761	66	21	6	39
1352	GM	gwn	Gwandara (Karshi)	gwan1268	Gwandara	1	afas	West Chadic	Nigeria	Africa	27,300	9.20464	7.49931	46	28	8	10
1353	GM	gwn	Gwandara (Cancara)	gwan1268	Gwandara	5	afas	West Chadic	Nigeria	Africa	27,300	9.20464	7.49931	52	32	8	12
1354	GM	gwn	Gwandara (Toni)	gwan1268	Gwandara	2	afas	West Chadic	Nigeria	Africa	27,300	9.20464	7.49931	48	28	8	12
1355	GM	gwn	Gwandara (Gitata)	gwan1268	Gwandara	3	afas	West Chadic	Nigeria	Africa	27,300	9.20464	7.49931	64	35	8	21
1356	GM	gwn	Gwandara (Koro)	gwan1268	Gwandara	4	afas	West Chadic	Nigeria	Africa	27,300	9.20464	7.49931	48	28	8	12
1357	GM	gwn	Gwandara (Nimbia)	gwan1268	Gwandara	6	afas	West Chadic	Nigeria	Africa	27,300	9.20464	7.49931	65	43	8	14
1358	GM	avi	Avikam	avik1243	Avikam	1	ncon	Kwa	Côte d'Ivoire	Africa	21,000	5.15838	-5.2529	34	25	3	6
1359	GM	shk	Shilluk	shil1265	Shilluk	1	nsah	Nilotic	Sudan	Africa	175,000	9.85472	31.7926	54	25	3	26
1360	GM	hgm	San	haio1238	Hai//om	1	khoi	Southern Khoisan	Namibia	Africa	18,400	-19.7637	17.0299	29	24	0	5
1361	GM	pip	Pero	pero1241	Pero	1	afas	West Chadic	Nigeria	Africa	25,000	9.62092	11.044	30	18	2	10
1362	GM	gax	Galla	bora1271	Borana-Arsi-Guji Oromo	1	afas	Eastern Cushitic	Ethiopia	Africa	3,630,000	1.05676	37.882	36	26	0	10
1363	GM	hdy	Hadiyya	hadi1240	Hadiyya	1	afas	Eastern Cushitic	Ethiopia	Africa	924,000	7.57377	37.7577	56	46	0	10
1364	GM	wal	Welamo	wola1242	Wolaytta	1	afas	North Omotic	Ethiopia	Africa	1,230,000	6.32668	37.7537	48	38	0	10
1365	GM	njx	Nyanga	kuny1238	Kunyi	1	ncon	Bantoid	Congo	Africa	52,000	-3.69702	12.5197	55	44	4	7
1366	GM	lot	Otuho	otuh1238	Otuho	1	nsah	Nilotic	Sudan	Africa	135,000	4.16379	32.6641	56	33	3	20
1367	GM	myx	Orusyan	masa1299	Masaaba	1	ncon	Bantoid	Uganda	Africa	1,120,000	1.05906	34.2829	63	51	0	12
1368	GM	hig	Higi	kamw1239	Kamwe	1	afas	Biu-Mandara	Nigeria	Africa	300,000	10.646	13.5136	35	26	2	7
1369	GM	mzj	Manya	many1261	Manya	1	ncon	Western Mande	Liberia	Africa	50,400	8.56186	-9.44257	27	18	2	7
1370	GM	say	Syan	saya1246	Saya	1	afas	West Chadic	Nigeria	Africa	50,000	9.69441	9.71748	54	39	3	12
1371	GM	nzb	Nzɛbi	njeb1242	Njebi	1	ncon	Bantoid	Gabon	Africa	120,000	-2.18115	12.7063	34	24	2	8
1372	GM	dsq	Tadaksahak	tada1238	Tadaksahak	1	nsah	Songhay	Mali	Africa	100,000	16.685	2.32653	70	59	0	11
1373	GM	ktb	Kambaata	kamb1316	Kambaata	1	afas	Eastern Cushitic	Ethiopia	Africa	570,000	7.37582	37.9088	59	49	0	10
1374	GM	otr	Otoro	otor1240	Otoro	1	ncon	Heiban	Sudan	Africa	10,000	11.1187	30.573	44	30	0	14
1375	GM	tic	Tira	tira1254	Tira	1	ncon	Heiban	Sudan	Africa	40,000	11.0963	30.8092	42	26	0	16
1376	GM	nmi	Nyam	nyam1285	Nyam	1	afas	West Chadic	Nigeria	Africa	100	9.18024	10.8365	56	39	3	14
1377	GM	fli	Kirya-Konzɘl	fali1285	Fali	1	afas	Biu-Mandara	Nigeria	Africa	20,000	10.5419	13.4087	50	39	5	6
1378	GM	mcw	Mawa	mawa1270	Mawa (Chad)	1	afas	East Chadic	Chad	Africa	6,560	11.7461	18.2999	33	24	3	6
1379	GM	nmn	!Xóõ	xooo1239	!Xoo	1	khoi	Southern Khoisan	Botswana	Africa	4,000	-24.2002	20.7958	161	130	3	28
1380	GM	kib	Koalib	koal1240	Koalib	1	ncon	Heiban	Sudan	Africa	44,300	11.6965	30.4717	45	29	0	16
1381	GM	kki	Kagulu	kagu1239	Kagulu	1	ncon	Bantoid	Tanzania	Africa	241,000	-6.38204	37.0534	31	26	0	5
1382	GM	oks	Oko	okoe1238	Oko-Eni-Osayen	1	ncon	Oko	Nigeria	Africa	10,000	7.53908	6.15725	30	18	5	7
1383	GM	xuu	!Xun	kxoe1243	Kxoe	1	khoi	Central Khoisan	Namibia	Africa	4,000	-16.5905	22.5998	120	95	4	21
1384	GM	bbj	Banjun	ghom1247	Ghomala'	1	ncon	Bantoid	Cameroon	Africa	260,000	5.39619	10.352	59	36	5	18
1385	GM	afn	Defaka	defa1248	Defaka	1	ncon	Ijoid	Nigeria	Africa	200	4.58451	7.50186	42	18	5	19
1386	GM	tkq	Tee	teee1242	Tee	1	ncon	Cross River	Nigeria	Africa	313,000	4.73213	7.37553	38	23	3	12
1387	GM	sgc	Kipsigis	kips1239	Kipsigis	1	nsah	Nilotic	Kenya	Africa	471,000	-0.35774	35.258532	37	14	4	19
1388	GM	pbr	Pangwa	pang1287	Pangwa	1	ncon	Bantoid	Tanzania	Africa	95,000	-9.96782	34.8039	35	23	0	12
1389	GM	hoo	Holoholo	holo1240	Holoholo	1	ncon	Bantoid	Democratic Republic of the Congo	Africa	15,500	-5.37545	28.3274	26	17	2	7
1390	GM	bwu	Buli	buli1254	Buli (Ghana)	1	ncon	Gur	Ghana	Africa	150,000	10.5763	-1.26748	46	23	10	13
1391	GM	bjt	Balante	bala1302	Balanta-Ganja	1	ncon	Northern Atlantic	Senegal	Africa	82,800	12.5382	-15.6658	50	33	3	14
1392	GM	now	Kinyambo	nyam1277	Nyambo	1	ncon	Bantoid	Tanzania	Africa	400,000	-1.6096	30.9156	33	20	3	10
1393	GM	daf	Dan	dann1241	Dan	1	ncon	Eastern Mande	Côte d'Ivoire	Africa	800,000	7.22812	-8.24535	92	44	8	40
1394	GM	pko	Pokot	poko1263	Pokoot	1	nsah	Nilotic	Kenya	Africa	264,000	1.57023	35.2318	39	17	3	19
1395	GM	afr	Afrikaans	afri1274	Afrikaans	1	ieur	Germanic	South Africa	Africa	4,740,000	-22.0	30.0	39	16	0	23
1396	GM	agj	Argobba	argo1244	Argobba	1	afas	Semitic	Ethiopia	Africa	10,900	10.6596	39.756	38	30	0	8
1397	GM	har	Harari	hara1271	Harari	1	afas	Semitic	Ethiopia	Africa	21,300	9.30485	42.1332	34	25	0	9
1398	GM	din	Dinka			1	nsah	Nilotic	Sudan	Africa	320,000	NULL	NULL	49	20	3	26
1399	GM	nzi	Nzema	nzim1238	Nzima	1	ncon	Kwa	Ghana	Africa	262,000	5.1785	-2.81123	40	24	2	14
1400	GM	aha	Ahanta	ahan1243	Ahanta	1	ncon	Kwa	Ghana	Africa	142,000	4.85147	-1.94657	40	24	2	14
1401	GM	hna	Besleri	mina1276	Mina (Cameroon)	1	afas	Biu-Mandara	Cameroon	Africa	11,000	10.3805	13.8405	50	39	2	9
1402	GM	bhs	Buwal	buwa1243	Buwal	1	afas	Biu-Mandara	Cameroon	Africa	7,000	10.6151	13.8838	43	38	3	2
1403	GM	xed	Hide	hdii1240	Hdi	1	afas	Biu-Mandara	Cameroon	Africa	25,000	10.942	13.6881	41	37	0	4
1404	GM	hia	Lamang	lama1288	Lamang	1	afas	Biu-Mandara	Nigeria	Africa	40,000	11.0243	13.7362	41	37	0	4
1405	GM	ikw	Ikwere	ikwe1242	Ikwere	1	ncon	Igboid	Nigeria	Africa	200,000	5.04333	6.86651	46	23	5	18
1406	GM	kot	Lagwan	lagw1237	Lagwan	1	afas	Biu-Mandara	Cameroon	Africa	1,500	11.5592	14.9884	41	34	2	5
1407	GM	gmm	Mbodomo	gbay1281	Gbaya-Mbodomo	2	ncon	Ubangi	Cameroon	Africa	20,000	4.70037	14.9569	38	28	3	7
1408	GM	mqb	Mbuko	mbuk1243	Mbuko	1	afas	Biu-Mandara	Cameroon	Africa	13,000	10.7788	14.1677	45	34	3	8
1409	GM	mlw	Moloko	molo1266	Moloko	1	afas	Biu-Mandara	Cameroon	Africa	8,500	10.7933	14.2521	47	31	6	10
1410	GM	muy	Muyang	muya1243	Muyang	1	afas	Biu-Mandara	Cameroon	Africa	30,000	10.8605	14.2125	46	27	5	14
1411	GM	jgo	Ngomba	ngom1272	Ngomba	1	ncon	Bantoid	Cameroon	Africa	63,000	5.63067	10.237	27	19	2	6
1412	GM	dmo	Kemezung	keme1240	Kemezung	1	ncon	Bantoid	Cameroon	Africa	4,500	6.69577	10.4984	34	20	6	8
1413	GM	ntm	Nateni	nate1242	Nateni	1	ncon	Gur	Benin	Africa	66,000	10.5191	1.21879	40	13	3	24
1414	GM	stv	Silt'i	silt1240	Silt'e	1	afas	Semitic	Ethiopia	Africa	1,000,000	7.77004	38.1449	56	46	0	10
1415	GM	weh	Weh	wehh1238	Weh	1	ncon	Bantoid	Cameroon	Africa	6,900	6.46164	10.121	47	37	3	7
1416	GM	tey	Tulishi	tuli1249	Tulishi	1	nsah	Kadugli	Sudan	Africa	8,630	11.4507	29.108	59	37	3	19
1417	GM	kec	Keiga	keig1242	Keiga	1	nsah	Kadugli	Sudan	Africa	6,070	11.2064	29.3889	59	37	2	20
1418	GM	kgo	Krongo	kron1241	Krongo	1	nsah	Kadugli	Sudan	Africa	21,700	10.514	30.003	62	40	2	20
1419	GM	kcp	Kanga (Kanga)	kang1288	Kanga	1	nsah	Kadugli	Sudan	Africa	8,000	11.0174	29.3463	76	54	2	20
1420	GM	kcp	Kanga (Kufa)	kang1288	Kanga	2	nsah	Kadugli	Sudan	Africa	8,000	11.0174	29.3463	75	53	2	20
1421	GM	xtc	Kadugli (Kadugli)	katc1249	Katcha-Kadugli-Miri	1	nsah	Kadugli	Sudan	Africa	75,000	10.8423	29.4914	62	39	3	20
1422	GM	xtc	Kadugli (Miri)	katc1249	Katcha-Kadugli-Miri	2	nsah	Kadugli	Sudan	Africa	75,000	10.8423	29.4914	63	41	2	20
1423	GM	xtc	Kadugli (Katcha)	katc1249	Katcha-Kadugli-Miri	3	nsah	Kadugli	Sudan	Africa	75,000	10.8423	29.4914	61	39	2	20
1424	GM	mgc	Morokodo	moro1284	Morokodo	1	nsah	Bongo-Bagirmi	Sudan	Africa	3,400	5.5103	30.0229	54	42	2	10
1425	GM	luc	Aringa	arin1244	Aringa	1	nsah	Moru-Madi	Uganda	Africa	589,000	3.56143	31.3071	49	35	5	9
1426	GM	keg	These	tese1238	Tese	1	nsah	Temein	Sudan	Africa	1,400	11.3885	29.5803	47	24	5	18
1427	GM	lmd	Lumun	lumu1239	Lumun	1	ncon	Talodi Proper	Sudan	Africa	45,000	10.8308	30.253	35	17	2	16
1428	GM	acz	Asharon	ache1245	Acheron	1	ncon	Talodi Proper	Sudan	Africa	No_estimate_available	10.8827	30.3187	38	18	0	20
1429	GM	taz	Tocco	toch1257	Tocho	1	ncon	Talodi Proper	Sudan	Africa	3,800	10.8828	30.1567	27	15	2	10
1430	GM	dec	Thakik	dagi1241	Dagik	1	ncon	Talodi Proper	Sudan	Africa	38,000	10.583	29.9404	26	16	0	10
1431	GM	did	Didinga	didi1258	Didinga	1	nsah	Surmic	Sudan	Africa	60,000	4.21489	33.6869	58	36	4	18
1432	GM	lwo	Luwo	luwo1239	Luwo	1	nsah	Nilotic	Sudan	Africa	80,000	7.35089	28.1378	32	19	3	10
1433	GM	ach	Acholi	acol1236	Acoli	1	nsah	Nilotic	Uganda	Africa	1,170,000	3.57738	32.5147	29	17	3	9
1434	GM	bxb	Belanda Boor	bela1256	Belanda Bor	1	nsah	Nilotic	Sudan	Africa	8,000	6.6503	27.8232	38	25	3	10
1435	GM	bvi	Belanda Viri	bela1255	Belanda Viri	1	ncon	Ubangi	Sudan	Africa	16,000	7.41311	27.6956	43	28	5	10
1436	GM	ndz	Ndogo	ndog1248	Ndogo	1	ncon	Ubangi	Sudan	Africa	Missing E16 page	7.73028	27.5588	38	29	4	5
1437	GM	bde	Bade	bade1248	Bade	1	afas	West Chadic	Nigeria	Africa	250,000	12.789	10.6557	46	33	4	9
1438	GM	fpe	Pichi	fern1234	Fernando Po Creole English	1	afpc	Creoles and Pidgins	Equatorial Guinea	Africa	5,000	3.53638	8.68929	30	21	2	7
1439	GM	jit	Jita	jita1239	Jita	1	ncon	Bantoid	Tanzania	Africa	205,000	-1.62681	33.9141	29	17	2	10
1440	GM	dim	Dime	dime1235	Dime	1	afas	South Omotic	Ethiopia	Africa	6,500	6.20951	36.3329	73	53	2	18
1441	GM	lto	Lutsootso	tsot1241	Tsotso	1	ncon	Bantoid	Kenya	Africa	No_estimate_available			31	19	2	10
1442	GM	djm	Jamsay, Dogon	jams1239	Jamsay Dogon	1	ncon	Dogon	Mali	Africa	130,000	14.1794	-2.57999	60	37	2	21
1443	GM	kam	Kikamba	kamb1297	Kamba (Kenya)	1	ncon	Bantoid	Kenya	Africa	3,960,000	-1.60827	37.9532	31	13	4	14
1444	GM	ksf	Bafia	bafi1243	Bafia	1	ncon	Bantoid	Cameroon	Africa	60,000	4.72603	11.0982	51	27	4	20
1445	GM	laj	Lango	lang1324	Lango (Uganda)	1	nsah	Nilotic	Uganda	Africa	1,490,000	2.13867	33.0553	40	18	2	20
1446	GM	lks	Olukisa	kisa1263	Kisa	1	ncon	Bantoid	Kenya	Africa	No_estimate_available			38	24	4	10
1447	GM	nuj	Nyole	nyol1238	Nyole	1	ncon	Bantoid	Uganda	Africa	341,000	0.88072	33.9181	36	24	2	10
1448	GM	wmw	Kimwani	mwan1247	Mwani	1	ncon	Bantoid	Mozambique	Africa	100,000	-12.5821	40.4601	26	21	0	5
1449	GM	xkv	Shekgalagari	kgal1244	Kgalagadi	1	ncon	Bantoid	Botswana	Africa	40,000	-25.9208	22.7202	53	43	2	8
1450	GM	boz	Tigemaxo Bozo	tiey1235	Tieyaxo Bozo	1	ncon	Western Mande	Mali	Africa	118,000	14.1223	-5.08609	36	19	3	14
1451	GM	alw	Alaaba	alab1254	Alaba-K'abeena	1	afas	Eastern Cushitic	Ethiopia	Africa	162,000	7.39014	38.1732	62	52	0	10
1452	GM	deg	Degema	dege1246	Degema	1	ncon	Edoid	Nigeria	Africa	10,000	4.73373	6.80991	36	24	2	10
1453	GM	bsc	Basari	bass1258	Bassari	1	ncon	Northern Atlantic	Senegal	Africa	13,300	12.4529	-13.3495	30	21	3	6
1454	GM	pre	Principense	prin1242	Principense	1	afpc	Creoles and Pidgins	São Tomé e Príncipe	Africa	200	1.614	7.392	31	22	2	7
1455	GM	nko	Nkonya	nkon1245	Nkonya	1	ncon	Kwa	Ghana	Africa	28,000	7.20316	0.3209	34	20	0	14
1456	GM	gru	Soddo	kist1241	Kistane	1	afas	Semitic	Ethiopia	Africa	255,000	8.33561	38.4763	41	34	0	7
1457	GM	gru	Goggot	kist1241	Kistane	2	afas	Semitic	Ethiopia	Africa	255,000	8.33561	38.4763	41	34	0	7
1458	GM	mvz	Masqan	mesq1240	Mesqan	1	afas	Semitic	Ethiopia	Africa	25,000	8.10617	38.3386	41	34	0	7
1459	GM	sgw	Muher	seba1251	Sebat Bet Gurage	1	afas	Semitic	Ethiopia	Africa	2,320,000	8.11879	37.9891	42	34	0	8
1460	GM	sgw	Ezha	seba1251	Sebat Bet Gurage	2	afas	Semitic	Ethiopia	Africa	2,320,000	8.11879	37.9891	39	33	0	6
1461	GM	sgw	Chaha	seba1251	Sebat Bet Gurage	3	afas	Semitic	Ethiopia	Africa	2,320,000	8.11879	37.9891	44	36	0	8
1462	GM	sgw	Gumer	seba1251	Sebat Bet Gurage	4	afas	Semitic	Ethiopia	Africa	2,320,000	8.11879	37.9891	42	35	0	7
1463	GM	sgw	Gura	seba1251	Sebat Bet Gurage	5	afas	Semitic	Ethiopia	Africa	2,320,000	8.11879	37.9891	42	36	0	6
1464	GM	sgw	Gyeto	seba1251	Sebat Bet Gurage	6	afas	Semitic	Ethiopia	Africa	2,320,000	8.11879	37.9891	45	39	0	6
1465	GM	ior	Ennemor	inor1238	Inor	1	afas	Semitic	Ethiopia	Africa	280,000	7.94883	37.7968	47	40	0	7
1466	GM	ior	Endegen	inor1238	Inor	2	afas	Semitic	Ethiopia	Africa	280,000	7.94883	37.7968	45	39	0	6
1467	GM	ior	Ener	inor1238	Inor	3	afas	Semitic	Ethiopia	Africa	280,000	7.94883	37.7968	45	39	0	6
1468	GM	dnn	Dzuungoo	dzuu1241	Dzuungoo	1	ncon	Western Mande	Burkina Faso	Africa	13,400	11.3796	-4.92036	55	26	3	26
1469	GM	bmi	Bagirmi	bagi1246	Bagirmi	1	nsah	Bongo-Bagirmi	Chad	Africa	44,800	11.5239	14.7695	48	29	3	16
1470	GM	niy	Ngiti	ngit1239	Ngiti	1	nsah	Lendu	Democratic Republic of the Congo	Africa	100,000	1.30455	30.2242	56	44	7	5
1471	GM	ndh	Chindali	ndal1241	Ndali	1	ncon	Bantoid	Tanzania	Africa	150,000	-9.88948	33.6118	31	17	4	10
1472	GM	mym	Me'en	meen1242	Me'en	1	nsah	Surmic	Ethiopia	Africa	80,000	6.63207	35.6255	40	26	0	14
1473	GM	nsg	Ongamo	ngas1238	Ngasa	1	nsah	Nilotic	Tanzania	Africa	250	-2.97716	37.528	31	22	0	9
1474	GM	myb	Mbay	mbay1241	Mbay	1	nsah	Bongo-Bagirmi	Chad	Africa	80,000	8.23066	15.7328	44	22	3	19
1475	GM	guk	Gumuz	gumu1244	Gumuz	1	nsah	Gumuz	Ethiopia	Africa	120,000	11.2873	35.3803	44	34	0	10
1476	GM	teu	Soo	sooo1256	Soo	1	nsah	Kuliak	Uganda	Africa	5,000	2.58367	34.7595	28	18	0	10
1477	GM	bcq	Gimira	benc1235	Bench	1	afas	North Omotic	Ethiopia	Africa	174,000	7.04682	35.7673	56	46	5	5
1478	GM	bcq	Bench	benc1235	Bench	2	afas	North Omotic	Ethiopia	Africa	174,000	7.04682	35.7673	40	29	6	5
1479	GM	jnj	Yemsa	yems1235	Yemsa	1	afas	North Omotic	Ethiopia	Africa	81,600	7.79821	37.4412	40	25	5	10
1480	GM	zay	Zayse	zays1235	Zayse-Zergulla	1	afas	North Omotic	Ethiopia	Africa	17,800	5.83747	37.3409	32	27	0	5
1481	GM	gmo	Gamo	gamo1244	Gamo-Gofa-Dawro	1	afas	North Omotic	Ethiopia	Africa	400000			36	26	0	10
1482	GM	kqy	Koorete	koor1239	Koorete	1	afas	North Omotic	Ethiopia	Africa	104,000	5.80545	37.8679	61	51	0	10
1483	GM	aiw	Aari	aari1239	Aari	1	afas	South Omotic	Ethiopia	Africa	155,000	5.95034	36.5721	36	26	0	10
1484	GM	xom	Komo	komo1258	Komo (Sudan)	1	nsah	Koman	Sudan	Africa	10,000	8.94162	34.0939	28	23	0	5
1485	GM	udu	Twampa	uduk1239	Uduk	1	nsah	Koman	Ethiopia	Africa	20,000	9.16012	34.2293	28	23	0	5
1486	GM	lgn	Opo	opuu1239	Opuuo	1	nsah	Koman	Ethiopia	Africa	1,000	8.47526	33.853	25	20	0	5
1487	GM	kmq	Kwama	kwam1249	Kwama	1	nsah	Koman	Ethiopia	Africa	15,000	9.50836	34.2457	25	20	0	5
1488	GM	mdm	Mayogo	mayo1261	Mayogo	1	ncon	Ubangi	Democratic Republic of the Congo	Africa	100,000	2.79827	27.8282	46	33	3	10
1489	GM	lsm	Lusaamia	saam1283	Saamia	1	ncon	Bantoid	Uganda	Africa	335,000			34	20	4	10
1490	GM	nnw	Nouni	sout2795	Southern Nuni	1	ncon	Gur	Burkina Faso	Africa	168,000	11.5186	-2.14385	60	38	4	18
1491	GM	nde	Ndebele	nort2795	North Ndebele	1	ncon	Bantoid	Zimbabwe	Africa	1,550,000	-20.2513	27.4096	68	61	2	5
1492	GM	sxw	Saxwe, Gbe	saxw1241	Saxwe Gbe	1	ncon	Kwa	Benin	Africa	6,270	6.58269	1.92015	38	24	2	12
1493	GM	loh	Laarim	nari1240	Narim	1	nsah	Surmic	Sudan	Africa	3,620	4.80331	33.3312	34	22	3	9
1494	GM	bjg	Bijogo	bidy1244	Bidyogo	1	ncon	Bijago	Guinea-Bissau	Africa	29,900	11.1097	-16.1497	25	18	0	7
1495	GM	doy	Dompo	domp1238	Dompo	1	ncon	Kwa	Ghana	Africa	65	8.182	-2.295	31	22	2	7
1496	GM	bam	Bamana	bamb1269	Bambara	1	ncon	Western Mande	Mali	Africa	2,700,000	12.0401	-9.98949	58	32	2	24
1497	GM	hbn	Heiban	heib1243	Heiban	1	ncon	Heiban	Sudan	Africa	4,410	11.2908	30.5282	34	27	0	7
1498	GM	kga	Koyaga	koya1253	Koyaga	1	ncon	Western Mande	Côte d'Ivoire	Africa	60,000	8.29177	-6.23255	43	29	2	12
1499	GM	shw	Cwaya	shwa1239	Shwai	1	ncon	Heiban	Sudan	Africa	3,500	11.2708	30.3533	38	25	3	10
1500	GM	ttb	Tiba	gaaa1245	Gaa	1	ncon	Bantoid	Nigeria	Africa	10,000	8.4809	11.9603	34	22	3	9
1501	GM	kua	Kwanyama	kuan1247	Kuanyama	1	ncon	Bantoid	Angola	Africa	421,000	-17.7176	16.58	33	26	2	5
1502	GM	lnb	Mbalanhu	mbal1255	Mbalanhu	1	ncon	Bantoid	Namibia	Africa	200	-19.593	16.617	31	23	2	6
1503	GM	kwm	Kwambi	kwam1251	Kwambi	1	ncon	Bantoid	Namibia	Africa	32,700	-18.0339	15.7294	37	29	2	6
1504	GM	nne	Ngandjera	ngan1300	Ngandyera	1	ncon	Bantoid	Angola	Africa	13,100	-16.6359	21.1928	37	30	2	5
