InventoryID	Name	Display form	Alternate names	Computer name	ISO	Country	Family	z	y	x	z2	y2	x2	z3	y3	x3	p'	pʰ	p	p:	pʲ	pʲʰ	pʷ	ɓ̥	mp	ps	ʰb	b	bβ	b:	bʲ	bʷ	ɓ	b̰	mbʲ	mb	bz	t̪'	t̪ʰ	t̪	d̪	d̪ʰ	t̪ʙ	t'	tʰ	tx	ʰt	t	t:	nt	ɗ̥	tʲ'	tʲ	tʲʰ	tʷ	ts'	tsʰ	ts	tsʲʰ	tsʲ	nts	ʰd	d	dʰ	d:	nd	dʲ	ndʲ	ɗ	d̰	dz	ndz	ndzʲ	ʈ'	ʈʰ	ʈ	ʈʂ'	ʈʂʰ	ʈʂ	ɳʈʂ	ɖ	ɖʐ	ɳɖʐ	tʃ'	tʃʰ	tʃ	ntʃ	dʒ	ndʒ	cç	c'	cʰ	ʰc	c	c̰	ɟʝ	ʰɟ	ɟ	ɟ̰	kʲ'	kʲ	kʲʰ	kl	k̰	k'	kʰ	kx	ʰk	k	k:	ŋk	kʷ'	ʰkʷ	kʷ	kʷ:	kp	ɡ	ɡ:	ŋɡ	ŋɡʷ	ɠ	ɡ̰	ɡʷ	q'	qʰ	q	qʷ	ɢ	ʔʲ	ʔ	ʰm	m	m'	m̰	mʰ	mʲ	mʷ	m:	m̥	ɱ	n̪	ʰn	n	nʰ	nʲ	n:	n̰	n̥	ɲ	ɲ̰	ɲʰ	ɲ:	ɲ̥	ŋ	ŋʷ	ŋ̥	N	ɸ	ɸʲ	β	βʲ	fʷ	f	v	θ	ð	s̪	s	sʲ	s'	sʰ	z	ɬ	ʂ	ʐ	ʃ	ʒ	ʒ̺	ç	ʝ	x	xʲ	xl	xʷ	ɣ	ɣʷ	χ	χʷ	ʁ	h	h̃	hʲ	hʷ	ʕ	ʰw	β̞	w	w̃	w'	w̰	wʰ	wʲ	w:	ʋ	ð̞	ʰj	j	j̃	j̥	j'	j̰	j:	ɰ	ɾ	ɾ̃	ʰɾ	ɹ	ɾʲ	ʔɾ	ɺ	ɺ̥	r	r̥	l	ɭ	l̥	lʲ	l'	l:	l̪	ɻ	ɽ	ʎ	ʀ	ʙ	i	ĩ	ḭ̃	ḭ	i:	ĩ:	iʰ	ʏ	ɪ	ɪ:	ɪ̃	e	ḛ̃	ḛ	ẽ	e:	ẽ:	eʰ	ɛ	ɛ̃	ɛ:	ɛ̃:	æ	æ̃	æ:	æ̃:	a	ã̰	a̰	ã	a:	ã:	aʲ	ãʲ	aʲ:	aʰ	ɒ	ɒ:	ɒ̃	ɑ	ɑ̰	ɑ̃	ɑ:	ɔ	ɔ̃	ɔ:	ɔ̃:	o	õ̰	o̰	õ	o:	õ:	oʰ	oʲ	õʲ	ʊ	ʊ:	ʊ̃	u	ṵ̃	ṵ	ũ	u:	ũ:	uʰ	ɨ	ɨ̰	ɨ̃	ɨ:	ɨ̃:	ɨ̘	ɨi	ə	ə̰̃	ə̰	ə̃	ə:	ɘ	ə̃:	ɜ	ɐ̃	ʉ	ʉ̃	ʉ:	ɵ	ɵ:	œ	ø	ø:	ø̃	y	ỹ	ʌ	ʌ̃	ʌ:	ʌ̃:	ɤ	ɤ̃	ɤ:	ɯi	ɯ	ɯ̰	ɯ̃	ɯ:	ɯ̃:	tone	nasal harmony	Highland	Western Amazon 250m contour	Western Amazon 500m contour	Western Amazon 750m contour	Greater Amazon	Lesser Amazon	Vaupés	Vaupés Içana	Eastern Guaporé	Western Guaporé	Mamoré Guaporé	Upper Xingú	Upper Xingú and neighbors	Gran Chaco	Ecuadorean Colombian Andean sub-area	Orinoco, Northern Amazon	Southern Andes	Central, Northern Andes	Alt2 Southern Andes	Alt2 Central, Northern Andes	Alt2 Andes	People of the Center	Bibliographic information	Bibliographic information  2	Bibliographic information  3	Bibliographic information  4	Notes	Notes 2	Notes 3	Notes 4	Notes 5	Notes 6	Group notes	Group notes 2	Group notes 3
1858	Miraña	Miraña		Miranya	boa_mrn	Brazil	Boran		-1.3222	-70.8							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0		0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0				0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1		0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Seifart, Frank. 2005. The structure and use of shape-based noun classes in Miraña (North West Amazon). PhD dissertation, Radboud Universiteit.												
1859	Muinane	Muinane		Muinane	bmr	Colombia	Boran	182	-1.0001	-72.3001							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	1	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Walton, James, Grace Hensarling, and Michael R. Maxwell. 2000. El muinane. In María Stella González de Pérez and María Luisa Rodríguez de Montes (eds.), Lenguas indígenas de Colombia: Una visión descriptiva. Santafe de Bogotá: Instituto Caro y Cuervo. 255-256.	Walton, James and Janice Walton. 1972. Fonemas del Muinane. Sistemas Fonológicos de Idiomas Colombianos 1. Ed. Viola G. Waterhouse. Bogotá: Ministerio de Gobierno and Instituto Lingüístico de Verano. 43-47.			Walton et al. observe that /dʲ/ occurs only after the prefix ta- 'mi', and that /ʃ/ and /rʲ/ are rare.								
1860	Shiwilu	Shiwilu	Jebero	Shiwilu	jeb	Peru	Cahuapanan	155	-5.2809	-76.2833							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valenzuela, Pilar and Carlos Gussenhoven. to appear. Phonological sketch of Shiwilu. JIPA.												
1861	Shawi	Shawi	Chayahuita	Shawi	cbt	Peru	Cahuapanan	208	-5.5918	-76.3242							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Barraza, Yris. 2005. El sistema verbal en la lengua shawi. PhD dissertation, Universidade Federal do Pernambuco.	Hart, George, HelenHart and Esther Powlison. 1976. La fonología de Chayahuita. Datos Etno-Lingüísticos 28. Lima, Peru: Instituto Lingüístico de Verano.											
1862	Akurio	Akurio		Akurio	ako	Suriname	Carib	303	3.0132	-55.6434							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0		0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Meira, Sérgio. 1998. A Reconstruction of Proto-Taranoan: Phonology and Morphology. MA thesis, Rice University.				[public]Meira transcribes Akurio's single alveo-palatal segment as palatal stop /c/ (16) but describes the segment as “usually an [alveo-palatal] affricate” (17).								
1863	Apalaí	Apalaí		Apalai	apy	Brazil	Carib	261	0	-54							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Koehn, Edward and Sally Koehn. 1971. Fonologia da Língua Apalai. Estudos Sôbre Línguas E Culturas Indígenas. Brasília: Instituto Lingüístico de Verão. 17-28.												
1864	Arára, Pará	Arára Pará		AraraPara	aap	Brazil	Carib	173	-4.2422	-53.3745							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ferreira Alvez, Ana Carolina. 2010. Phonological aspects of Arara (Carib, Brazil). MA thesis, Radboud Universiteit.												
1865	Bakairí (Eastern dialect)	Bakairí East		BakairiE	bkq_est	Brazil	Carib	497	-14.4356	-54.0294							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Meira, Sérgio. 2005. Reconstructing Pre-Bakairi Segmental Phonology. Anthropological Linguistics 47.3. 261-291.												
1866	Bakairí (Western dialect)	Bakairí West		BakairiW	bkq_wst	Brazil	Carib	215	-14.7302	-56.2479							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Meira, Sérgio. 2005. Reconstructing Pre-Bakairi Segmental Phonology. Anthropological Linguistics 47.3. 261-291.	`											
1867	Carib (French Guiana dialect)	Carib Fr Gna		CaribFrG	car_frg	French Guiana	Carib	7	5.714	-53.9373	58	4.2953	-52.1093				0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Renault-Lescure, Odile. 2009. La langue kali'na. Langues de Guyane. La Roque d'Anthéron: Vents d'ailleurs. 66-77.												
1868	Carib (Venezuela dialect)	Carib Vnzla		CaribVen	car_ven	Brazil, Venezuela, Guyana	Carib	42	7.9524	-65.6718	453	7.0254	-60.3799				0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Álvarez, José. 2003. Syllable reduction and mora preservation in Kari'ña. Amerindia 28. 55-82.												
1869	Carib (Suriname dialect)	Carib Srnm		CaribESu	car_esr	Suriname	Carib	17	5.6402	-55.9329							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Courtz, Hendrik. 2008. A Carib Grammar and Dictionary. Toronto: Magoria Books. 14-22.												
1870	Carijona	Carijona		Carijona	cbd	Colombia	Carib	216	0.1484	-70.7076							0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Robayo Moreno, Camilo Alberto. 2001. Avance sobre morfología carijona. In María Stella González de Pérez and María Luisa Rodríguez de Montes (eds.), Lenguas indígenas de Colombia: Una visión descriptiva. Santafe de Bogotá: Instituto Caro y Cuervo. 171.												
1871	Hixkaryána	Hixkaryána		Hixkaryana	hix	Brazil	Carib	206	-1	-59							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Derbyshire, Desmond C. 1985. Hixkaryana and Linguistic Typology. Summer Institute of Linguistics Publications in Linguistics 76. Dallas: Summer Institute of Linguistics and the University of Texas at Arlington. 177-182.	Derbyshire, Desmond C. 1999. Carib. The Amazonian Languages. Ed. R.M.W. Dixon and Alexandra Y. Aikhenvald. Cambridge: Cambridge University Press. 23-61.			[public]According to Derbyshire (1985:177), phonemic status of /b, d, dʲ/ is marginal.								
